word_id_in_chunk,word,pred_label,pred_id,is_metaphor,metaphor_score,context,corpus,chunk_id,global_word_id,is_punct,lemma,pos
194,meeting,LABEL_0,0,1,0.9947882294654846,"in 2029 - 30 , meeting our stability rule two years",economy,17,1932,False,meeting,NOUN
49,inheritance,LABEL_0,0,1,0.997032105922699,"127 billion , reflecting the inheritance left by the Conservative party",economy,18,1989,False,inheritance,NOUN
116,end,LABEL_0,0,1,0.99733567237854,% of GDP by the end of the forecast . Public,economy,18,2056,False,end,NOUN
12,driving,LABEL_0,0,1,0.9997008442878724,is vital that we are driving efficiency and reducing wasteful spending,economy,19,2129,False,drive,VERB
15,reducing,LABEL_0,0,1,0.991149127483368,we are driving efficiency and reducing wasteful spending . In July,economy,19,2132,False,reduce,VERB
92,lead,LABEL_0,0,1,0.9941504001617432,corruption commissioner . They will lead our work to uncover those,economy,19,2209,False,lead,VERB
96,uncover,LABEL_0,0,1,0.9975934028625488,will lead our work to uncover those companies that used a,economy,19,2213,False,uncover,VERB
100,used,LABEL_0,0,1,0.9985669255256652,to uncover those companies that used a national emergency to line,economy,19,2217,False,use,VERB
105,line,LABEL_0,0,1,0.9990095496177672,"used a national emergency to line their own pockets , because",economy,19,2222,False,line,NOUN
108,pockets,LABEL_0,0,1,0.9948216676712036,"emergency to line their own pockets , because that money belongs",economy,19,2225,False,pocket,NOUN
7,steps,LABEL_0,0,1,0.9974404573440552,I am also taking three steps to ensure that welfare spending,economy,20,2281,False,step,NOUN
47,powers,LABEL_0,0,1,0.9908098578453064,", and provide new legal powers to crack down on fraudsters",economy,21,2388,False,power,NOUN
55,direct,LABEL_0,0,1,0.9983790516853333,"down on fraudsters , including direct access to bank accounts to",economy,21,2396,False,direct,ADJ
56,access,LABEL_0,0,1,0.9977962970733644,"on fraudsters , including direct access to bank accounts to recover",economy,21,2397,False,access,NOUN
65,package,LABEL_0,0,1,0.997014582157135,to recover debt . That package saves £ 4 . 3,economy,21,2406,False,package,NOUN
76,end,LABEL_0,0,1,0.9987360835075378,billion a year by the end of the forecast .,economy,21,2417,False,end,NOUN
17,tackling,LABEL_0,0,1,0.9973658323287964,"Working ” White Paper , tackling the root causes of inactivity",economy,22,2439,False,tackle,VERB
4,consider,LABEL_0,0,1,0.9977016448974608,Before a Government can consider any change to a tax,economy,23,2504,False,consider,VERB
98,raise,LABEL_0,0,1,0.9978322386741638,to reduce the tax gap raise £ 6 . 5 billion,economy,23,2598,False,raise,VERB
106,end,LABEL_0,0,1,0.9988912343978882,". 5 billion by the end of the forecast , and",economy,23,2606,False,end,NOUN
15,stretched,LABEL_0,0,1,0.999439299106598,"country , family finances are stretched and pay cheques do not",economy,24,2643,False,stretch,VERB
23,far,LABEL_0,0,1,0.9907001852989196,"cheques do not go as far as they once did ,",economy,24,2651,False,far,ADV
34,steps,LABEL_0,0,1,0.9983930587768556,so today I am taking steps to support people with the,economy,24,2662,False,step,NOUN
62,impact,LABEL_0,0,1,0.9994844198226928,. That had a transformative impact on the lives of working,economy,24,2690,False,impact,NOUN
208,delivered,LABEL_0,0,1,0.9972227215766908,"protect working people , being delivered by a Labour Government once",economy,24,2836,False,deliver,VERB
58,impact,LABEL_0,0,1,0.9993269443511964,’ s allowance and the impact of the current policy on,economy,25,2902,False,impact,NOUN
67,looking,LABEL_0,0,1,0.9923070073127748,policy on carers who are looking to increase the hours that,economy,25,2911,False,look,VERB
126,largest,LABEL_0,0,1,0.9969651103019714,wage per week — the largest increase in the carer ’,economy,25,2970,False,large,ADJ
188,edge,LABEL_0,0,1,0.99610835313797,also concerned about the cliff edge in the current system and,economy,25,3032,False,edge,NOUN
12,extend,LABEL_0,0,1,0.9957857131958008,billion from next year to extend the household support fund and,economy,26,3091,False,extend,VERB
24,facing,LABEL_0,0,1,0.9963029026985168,housing payments to help those facing financial hardship with the cost,economy,26,3103,False,face,VERB
103,lifting,LABEL_0,0,1,0.9995428323745728,"their award each month , lifting children out of poverty ,",economy,26,3182,False,lift,VERB
5,pay,LABEL_0,0,1,0.9975133538246156,Our plan to make work pay will also protect working people,economy,27,3207,False,pay,VERB
60,rest,LABEL_0,0,1,0.994143009185791,Badenoch ) . They should rest easy knowing that our plan,economy,27,3262,False,rest,VERB
89,access,LABEL_0,0,1,0.9996943473815918,and it will improve their access to paternity and maternity leave,economy,27,3291,False,access,NOUN
100,shadow,LABEL_0,0,1,0.996485710144043,. I hope the new shadow Cabinet will soon be grateful,economy,27,3302,False,shadow,NOUN
98,powered,LABEL_0,0,1,0.9996936321258544,so that working people who powered our country receive the fair,economy,28,3413,False,power,VERB
103,fair,LABEL_0,0,1,0.997186243534088,powered our country receive the fair pension that they are owed,economy,28,3418,False,fair,ADJ
7,rising,LABEL_0,0,1,0.9906622171401978,House regrets that unemployment is rising and causing misery for young,economy,29,3432,False,rise,VERB
21,displayed,LABEL_0,0,1,0.9980230927467346,", that this Government has displayed a negligible understanding of business",economy,29,3446,False,display,VERB
34,driven,LABEL_0,0,1,0.999264657497406,investors and entrepreneurs are being driven overseas ; further regrets that,economy,29,3459,False,drive,VERB
62,raise,LABEL_0,0,1,0.9969901442527772,Government ’ s policies to raise employers ’ National Insurance contributions,economy,29,3487,False,raise,VERB
79,scrap,LABEL_0,0,1,0.994297444820404,"Party manifesto commitment , to scrap Business Property Relief , to",economy,29,3504,False,scrap,NOUN
115,course,LABEL_0,0,1,0.9987354278564452,"the Government to urgently change course to support jobseekers , small",economy,29,3540,False,course,NOUN
76,rising,LABEL_0,0,1,0.9938088655471802,of how to meet the rising costs placed on them by,economy,30,3647,False,rise,VERB
131,pass,LABEL_0,0,1,0.9991300106048584,intact when they seek to pass it to their children after,economy,30,3702,False,pass,VERB
152,pressures,LABEL_0,0,1,0.9983591437339784,"Cabinet table truly understands those pressures , yet this Labour Government",economy,30,3723,False,pressure,NOUN
159,crossed,LABEL_0,0,1,0.999652087688446,yet this Labour Government have crossed the road to start a,economy,30,3730,False,cross,VERB
161,road,LABEL_0,0,1,0.9947198629379272,Labour Government have crossed the road to start a fight with,economy,30,3732,False,road,NOUN
165,fight,LABEL_0,0,1,0.9997285604476928,the road to start a fight with Britain ’ s businesses,economy,30,3736,False,fight,VERB
9,broken,LABEL_0,0,1,0.9984372854232788,"business , the Government have broken every one of their promises",economy,31,3752,False,break,VERB
16,Members,LABEL_0,0,1,0.9971757531166076,one of their promises . Members on the Government Benches looked,economy,31,3759,False,member,NOUN
63,slapped,LABEL_0,0,1,0.9996932148933412,"autumn Budget , the Chancellor slapped a £ 25 billion jobs",economy,31,3806,False,slap,VERB
24,drowning,LABEL_0,0,1,0.999845564365387,"dictated Employment Rights Bill , drowning employers in red tape .",economy,32,3869,False,drown,VERB
9,reduce,LABEL_0,0,1,0.9990229606628418,today — “ or to reduce investment . ” The CEO,economy,34,3910,False,reduce,VERB
3,force,LABEL_0,0,1,0.999692976474762,"“ will simply force businesses to cut jobs ,",economy,35,3929,False,force,NOUN
6,cut,LABEL_0,0,1,0.9996966123580932,"will simply force businesses to cut jobs , freeze recruitment ,",economy,35,3932,False,cut,VERB
9,freeze,LABEL_0,0,1,0.999630331993103,"businesses to cut jobs , freeze recruitment , cancel planned investment",economy,35,3935,False,freeze,VERB
16,reduce,LABEL_0,0,1,0.9987342357635498,", cancel planned investment , reduce trading hours and , in",economy,35,3942,False,reduce,VERB
30,doors,LABEL_0,0,1,0.9953485131263732,"case scenario , close their doors for good . ”",economy,35,3956,False,door,NOUN
30,chimes,LABEL_0,0,1,0.9988694190979004,"this debate , because it chimes with what I am hearing",economy,37,3993,False,chime,VERB
54,vital,LABEL_0,0,1,0.99872088432312,", which are such a vital part of the effort to",economy,37,4017,False,vital,ADJ
73,slashed,LABEL_0,0,1,0.998389482498169,", are seeing their margins slashed because of the cost of",economy,37,4036,False,slash,VERB
51,message,LABEL_0,0,1,0.9969933032989502,have not acted . The message from this Government to anyone,economy,38,4131,False,message,NOUN
68,line,LABEL_0,0,1,0.9962418675422668,time and energy on the line by taking risk to create,economy,38,4148,False,line,NOUN
43,fallen,LABEL_0,0,1,0.995331048965454,registered at Companies House has fallen ? The exact risk -,economy,39,4206,False,fall,VERB
55,grow,LABEL_0,0,1,0.9969815611839294,behaviour that we need to grow the economy is not taking,economy,39,4218,False,grow,VERB
68,indictment,LABEL_0,0,1,0.9968764185905457,is that not a damning indictment of what this Government are,economy,39,4231,False,indictment,NOUN
30,grow,LABEL_0,0,1,0.9977182149887084,"do our best and to grow the economy , but any",economy,40,4269,False,grow,VERB
37,faced,LABEL_0,0,1,0.9982141256332396,"economy , but any Government faced with that terrible metric about",economy,40,4276,False,face,VERB
60,reversing,LABEL_0,0,1,0.99638569355011,", with haste , and reversing so many of the measures",economy,40,4299,False,reverse,VERB
74,delivered,LABEL_0,0,1,0.9992937445640564,this Government have made have delivered precisely the outcome my hon,economy,40,4313,False,deliver,VERB
13,lifeblood,LABEL_0,0,1,0.9990690350532532,"Con ) Pubs are the lifeblood of communities , particularly in",economy,41,4336,False,lifeblood,NOUN
51,hitting,LABEL_0,0,1,0.9996763467788696,three in particular that are hitting pubs so badly . It,economy,41,4374,False,hit,VERB
85,removal,LABEL_0,0,1,0.9977774024009703,— as well as the removal of business rates relief for,economy,41,4408,False,removal,NOUN
97,rise,LABEL_0,0,1,0.9916611313819884,"and leisure , and the rise in national insurance contributions for",economy,41,4420,False,rise,VERB
148,low,LABEL_0,0,1,0.9904111623764038,time staff and those on low wages . It is a,economy,41,4471,False,low,ADJ
74,step,LABEL_0,0,1,0.9993440508842468,many young people their first step on the ladder of opportunity,economy,42,4567,False,step,VERB
77,ladder,LABEL_0,0,1,0.9997599124908448,their first step on the ladder of opportunity and their first,economy,42,4570,False,ladder,NOUN
148,positioned,LABEL_0,0,1,0.9993404746055604,. This Government are perfectly positioned to achieve the unbroken track,economy,42,4641,False,position,VERB
152,unbroken,LABEL_0,0,1,0.9948725700378418,perfectly positioned to achieve the unbroken track record of every Labour,economy,42,4645,False,unbroken,ADJ
153,track,LABEL_0,0,1,0.9997007846832277,positioned to achieve the unbroken track record of every Labour Government,economy,42,4646,False,track,NOUN
20,undermine,LABEL_0,0,1,0.9946780204772948,that another factor that will undermine job creation and employment under,economy,43,4686,False,undermine,ADJ
30,approach,LABEL_0,0,1,0.999476432800293,under this Government is their approach to international wealth coming into,economy,43,4696,False,approach,NOUN
49,granting,LABEL_0,0,1,0.9947550892829896,"as the US , are granting golden visas , we are",economy,43,4715,False,grant,VERB
50,golden,LABEL_0,0,1,0.999226212501526,"the US , are granting golden visas , we are closing",economy,43,4716,False,golden,ADJ
55,closing,LABEL_0,0,1,0.9977329969406128,"golden visas , we are closing the door with these ideologically",economy,43,4721,False,closing,NOUN
57,door,LABEL_0,0,1,0.9996120929718018,", we are closing the door with these ideologically - driven",economy,43,4723,False,door,NOUN
62,driven,LABEL_0,0,1,0.9900904893875122,"door with these ideologically - driven non - dom reforms ,",economy,43,4728,False,drive,VERB
72,raise,LABEL_0,0,1,0.9997135400772096,", which will not even raise any money . If the",economy,43,4738,False,raise,VERB
95,reverse,LABEL_0,0,1,0.9961567521095276,at the next Budget to reverse that foolhardy policy .,economy,43,4761,False,reverse,VERB
67,greater,LABEL_0,0,1,0.9977269172668456,think that young people see greater opportunity — notwithstanding their birthright,economy,44,4833,False,great,ADJ
100,heart,LABEL_0,0,1,0.9997219443321228,their communities and in the heart of their families .,economy,44,4866,False,heart,NOUN
14,sending,LABEL_0,0,1,0.9997987747192384,s combination of actions are sending a clear and regrettable message,economy,45,4885,False,send,VERB
16,clear,LABEL_0,0,1,0.994983732700348,of actions are sending a clear and regrettable message to those,economy,45,4887,False,clear,ADV
72,carve,LABEL_0,0,1,0.996672511100769,"death tax , which will carve up successful businesses as and",economy,45,4943,False,carve,NOUN
43,members,LABEL_0,0,1,0.9989604353904724,"though , that the Cabinet members are world - class in",economy,46,5002,False,member,NOUN
11,mechanics,LABEL_0,0,1,0.9996573328971864,Government do not understand the mechanics of business ; they do,economy,47,5074,False,mechanic,NOUN
20,value,LABEL_0,0,1,0.9966872334480286,they do not understand and value the principle of business .,economy,47,5083,False,value,NOUN
26,Running,LABEL_0,0,1,0.9922983050346376,the principle of business . Running or investing in a business,economy,47,5089,False,run,VERB
34,core,LABEL_0,0,1,0.9977014660835266,in a business at its core is a profound act of,economy,47,5097,False,core,NOUN
69,embracing,LABEL_0,0,1,0.9996021389961244,others . It is about embracing risk knowing that there are,economy,47,5132,False,embrace,VERB
4,dispenses,LABEL_0,0,1,0.9985236525535583,Every time a Minister dispenses money and largesse in Whitehall,economy,48,5174,False,dispense,NOUN
40,leap,LABEL_0,0,1,0.9992225766181946,"or businesswoman , took that leap . It should be the",economy,48,5210,False,leap,NOUN
61,builders,LABEL_0,0,1,0.9967252016067504,"and to help the business builders , not the blockers ,",economy,48,5231,False,builder,NOUN
65,blockers,LABEL_0,0,1,0.9904252886772156,"business builders , not the blockers , but this Labour Government",economy,48,5235,False,blocker,NOUN
88,erected,LABEL_0,0,1,0.9991812109947203,"and flourish , they have erected a blockade of bureaucracy and",economy,48,5258,False,erect,VERB
90,blockade,LABEL_0,0,1,0.9993090629577636,", they have erected a blockade of bureaucracy and taxes that",economy,48,5260,False,blockade,NOUN
104,declared,LABEL_0,0,1,0.9971436262130736,never come . They have declared war on employers across this,economy,48,5274,False,declare,VERB
105,war,LABEL_0,0,1,0.9914036393165588,come . They have declared war on employers across this land,economy,48,5275,False,war,NOUN
113,ramparts,LABEL_0,0,1,0.9982954263687134,across this land from the ramparts of Westminster .,economy,48,5283,False,rampart,NOUN
1,driving,LABEL_0,0,1,0.9996274709701538,My driving purpose since I became Chancellor,economy,49,5288,False,drive,VERB
22,rebuild,LABEL_0,0,1,0.9947314262390136,"country better off , to rebuild our schools and our hospitals",economy,49,5309,False,rebuild,VERB
61,black,LABEL_0,0,1,0.9964783191680908,in a £ 22 billion black hole in the public finances,economy,49,5348,False,black,ADJ
62,hole,LABEL_0,0,1,0.999389946460724,a £ 22 billion black hole in the public finances .,economy,49,5349,False,hole,NOUN
73,legacy,LABEL_0,0,1,0.9912376999855042,"That was the Conservatives ’ legacy , and the first job",economy,49,5360,False,legacy,NOUN
80,faced,LABEL_0,0,1,0.9984243512153624,and the first job I faced as Chancellor was to set,economy,49,5367,False,face,VERB
107,fix,LABEL_0,0,1,0.9993079304695128,made the choices necessary to fix the foundations of our economy,economy,49,5394,False,fix,NOUN
109,foundations,LABEL_0,0,1,0.9988835453987122,choices necessary to fix the foundations of our economy . We,economy,49,5396,False,foundation,NOUN
119,removing,LABEL_0,0,1,0.9965993165969848,We wasted no time in removing the barriers to growth :,economy,49,5406,False,remove,VERB
121,barriers,LABEL_0,0,1,0.9988521933555604,no time in removing the barriers to growth : the biggest,economy,49,5408,False,barrier,NOUN
126,biggest,LABEL_0,0,1,0.9977235198020936,barriers to growth : the biggest overhaul of our planning system,economy,49,5413,False,big,ADJ
136,launching,LABEL_0,0,1,0.999245822429657,system in a generation ; launching Britain ’ s first National,economy,49,5423,False,launch,VERB
151,unlock,LABEL_0,0,1,0.9991497993469238,reforming our pensions system to unlock billions of pounds of investment,economy,49,5438,False,unlock,NOUN
17,cuts,LABEL_0,0,1,0.9987136721611024,"provided has helped support four cuts in interest rates , saving",economy,50,5465,False,cut,NOUN
37,grown,LABEL_0,0,1,0.995885133743286,mortgage . Real wages have grown by more in the first,economy,50,5485,False,grow,VERB
81,lining,LABEL_0,0,1,0.9990138411521912,Countries around the world are lining up to do business with,economy,50,5529,False,line,VERB
22,feel,LABEL_0,0,1,0.9992005228996276,our country are yet to feel it . This Government ’,economy,51,5575,False,feel,VERB
53,felt,LABEL_0,0,1,0.9993587136268616,to ensure that renewal is felt in people ’ s everyday,economy,51,5606,False,feel,VERB
98,grow,LABEL_0,0,1,0.9992048740386964,’ s health and to grow Britain ’ s economy so,economy,51,5651,False,grow,VERB
21,team,LABEL_0,0,1,0.995049238204956,enormously grateful to my excellent team of officials at the Treasury,economy,52,5685,False,team,NOUN
48,crunching,LABEL_0,0,1,0.99880051612854,"work throughout this process , crunching the numbers and looking at",economy,52,5712,False,crunch,VERB
61,note,LABEL_0,0,1,0.999079704284668,"and liabilities . On that note , I thank all my",economy,52,5725,False,note,VERB
79,assets,LABEL_0,0,1,0.993502676486969,process — they are all assets to this Labour Government .,economy,52,5743,False,asset,NOUN
9,grow,LABEL_0,0,1,0.9973611235618592,", total departmental budgets will grow by 2 . 3 %",economy,53,5758,False,grow,VERB
43,cut,LABEL_0,0,1,0.9978442788124084,". 3 % , they cut spending by 2 . 9",economy,53,5792,False,cut,VERB
68,fabric,LABEL_0,0,1,0.9997349977493286,destructive choice for both the fabric of our society and our,economy,53,5817,False,fabric,NOUN
76,choking,LABEL_0,0,1,0.9986768364906312,"society and our economy , choking off investment and demand and",economy,53,5825,False,choke,VERB
84,lost,LABEL_0,0,1,0.997465193271637,"and demand and creating a lost decade for growth , wages",economy,53,5833,False,lose,VERB
87,growth,LABEL_0,0,1,0.9941837191581726,"creating a lost decade for growth , wages and living standards",economy,53,5836,False,growth,NOUN
41,guaranteed,LABEL_0,0,1,0.993340790271759,"The Conservatives ’ fiscal rules guaranteed neither stability nor investment ,",economy,54,5889,False,guarantee,VERB
25,sound,LABEL_0,0,1,0.9972371459007264,receipts . That is the sound economic choice . It also,economy,55,5946,False,sound,VERB
84,running,LABEL_0,0,1,0.9977455735206604,day - to - day running of our public services over,economy,55,6005,False,run,VERB
21,path,LABEL_0,0,1,0.9990885853767396,public debt on a downward path . This rule allowed me,economy,56,6047,False,path,NOUN
6,tough,LABEL_0,0,1,0.9981780648231506,have made my choices : tough decisions for stability and changing,economy,57,6107,False,tough,ADJ
68,raise,LABEL_0,0,1,0.9973508715629578,took in the autumn to raise taxes and the changes to,economy,57,6169,False,raise,VERB
108,raised,LABEL_0,0,1,0.998213827610016,"they opposed every penny I raised to fund them , or",economy,57,6209,False,raise,VERB
32,signs,LABEL_0,0,1,0.9991040825843812,even more acute . The signs of our age of insecurity,economy,58,6270,False,sign,NOUN
54,building,LABEL_0,0,1,0.9980624318122864,our plan for change : building renewal on the foundations of,economy,58,6292,False,build,VERB
9,face,LABEL_0,0,1,0.9974453449249268,in the threats that we face demands a new era for,economy,59,6325,False,face,VERB
10,demands,LABEL_0,0,1,0.9994472861289978,the threats that we face demands a new era for defence,economy,59,6326,False,demand,VERB
81,deliver,LABEL_0,0,1,0.9955021142959596,"agencies . That investment will deliver not only security , but",economy,60,6417,False,deliver,VERB
28,lost,LABEL_0,0,1,0.9981805086135864,because the Chancellor has completely lost control . This is the,economy,62,6584,False,lose,VERB
68,cruel,LABEL_0,0,1,0.9973923563957214,"more taxes , and a cruel summer of speculation awaits .",economy,62,6624,False,cruel,ADJ
39,parades,LABEL_0,0,1,0.9974972009658812,"borrowing . Now the Chancellor parades her largesse , with hundreds",economy,63,6669,False,parade,NOUN
56,profile,LABEL_0,0,1,0.9957533478736876,"this Parliament . The initial profile for that spending was ,",economy,63,6686,False,profile,VERB
83,rise,LABEL_0,0,1,0.9912137389183044,that she will let spending rise by only 1 . 2,economy,63,6713,False,rise,VERB
116,tough,LABEL_0,0,1,0.995476484298706,"that when the going gets tough , the right hon .",economy,63,6746,False,tough,ADJ
123,blinks,LABEL_0,0,1,0.9974707365036012,the right hon . Lady blinks .,economy,63,6753,False,blink,VERB
5,iron,LABEL_0,0,1,0.9991914629936218,"She presented herself as the iron Chancellor , but what we",economy,64,6760,False,iron,NOUN
15,tinfoil,LABEL_0,0,1,0.9970227479934692,we have seen is the tinfoil Chancellor : flimsy and ready,economy,64,6770,False,tinfoil,NOUN
25,face,LABEL_0,0,1,0.9992595911026,ready to fold in the face of the slightest pressure .,economy,64,6780,False,face,VERB
36,fiddle,LABEL_0,0,1,0.9989922046661376,She said she would not fiddle her fiscal rules ; then,economy,64,6791,False,fiddle,VERB
138,smell,LABEL_0,0,1,0.9965332746505736,", weak . They can smell the blood . They will",economy,64,6893,False,smell,NOUN
140,blood,LABEL_0,0,1,0.9993614554405212,. They can smell the blood . They will be back,economy,64,6895,False,blood,NOUN
18,maintain,LABEL_0,0,1,0.9988775849342346,that the Chancellor has to maintain this fiction because she has,economy,65,6928,False,maintain,VERB
