word_id_in_chunk,word,pred_label,pred_id,is_metaphor,metaphor_score,context,corpus,chunk_id,global_word_id,is_punct,lemma,pos
83,pass,LABEL_0,0,1,0.992734670639038,"that the Conservatives failed to pass , to tackle one of",healthcare,22,1429,False,pass,VERB
86,tackle,LABEL_0,0,1,0.9994530081748962,"failed to pass , to tackle one of society ’ s",healthcare,22,1432,False,tackle,VERB
92,biggest,LABEL_0,0,1,0.9980843663215636,one of society ’ s biggest killers .,healthcare,22,1438,False,big,ADJ
13,critical,LABEL_0,0,1,0.9959659576416016,NHS is in a “ critical condition ” — unless we,healthcare,23,1454,False,critical,ADJ
14,condition,LABEL_0,0,1,0.9914156198501588,is in a “ critical condition ” — unless we perform,healthcare,23,1455,False,condition,NOUN
31,finds,LABEL_0,0,1,0.994383990764618,die — but he also finds that,healthcare,23,1472,False,find,VERB
2,vital,LABEL_0,0,1,0.997557818889618,“ its vital signs are strong ” :,healthcare,24,1476,False,vital,ADJ
3,signs,LABEL_0,0,1,0.9985161423683168,“ its vital signs are strong ” :,healthcare,24,1477,False,sign,NOUN
5,strong,LABEL_0,0,1,0.998989760875702,“ its vital signs are strong ” :,healthcare,24,1479,False,strong,ADJ
16,broken,LABEL_0,0,1,0.9938853979110718,"Streeting ) Our NHS is broken , but not beaten ,",healthcare,25,1498,False,break,VERB
20,beaten,LABEL_0,0,1,0.99875670671463,"is broken , but not beaten , and we have made",healthcare,25,1502,False,beat,VERB
30,fix,LABEL_0,0,1,0.9963916540145874,made it our mission to fix the NHS . But we,healthcare,25,1512,False,fix,NOUN
54,launching,LABEL_0,0,1,0.997606635093689,and so today I am launching Change NHS : A health,healthcare,25,1536,False,launch,VERB
82,chapter,LABEL_0,0,1,0.9985561370849608,. This is the next chapter of the NHS ’ s,healthcare,25,1564,False,chapter,NOUN
95,fit,LABEL_0,0,1,0.994506537914276,how we will make it fit for the future .,healthcare,25,1577,False,fit,ADJ
51,fit,LABEL_0,0,1,0.9951798319816588,", and that it is fit for the future .",healthcare,26,1633,False,fit,ADJ
12,revealed,LABEL_0,0,1,0.999316155910492,"his independent review , which revealed the scale of the challenge",healthcare,27,1650,False,reveal,VERB
14,scale,LABEL_0,0,1,0.998525619506836,"review , which revealed the scale of the challenge we face",healthcare,27,1652,False,scale,NOUN
17,challenge,LABEL_0,0,1,0.9962707757949828,revealed the scale of the challenge we face . Our NHS,healthcare,27,1655,False,challenge,NOUN
26,pressure,LABEL_0,0,1,0.9919969439506532,Our NHS is under rising pressure ; we are diagnosing ill,healthcare,27,1664,False,pressure,NOUN
50,hard,LABEL_0,0,1,0.996417999267578,place . It is too hard for people to get an,healthcare,27,1688,False,hard,ADJ
4,reverse,LABEL_0,0,1,0.9979823231697084,I am determined to reverse record levels of public dissatisfaction,healthcare,28,1713,False,reverse,VERB
32,steps,LABEL_0,0,1,0.9907986521720886,"We have already taken important steps , starting with plans to",healthcare,28,1741,False,step,NOUN
38,fix,LABEL_0,0,1,0.9988444447517396,", starting with plans to fix the front door of the",healthcare,28,1747,False,fix,NOUN
41,door,LABEL_0,0,1,0.9903371334075928,plans to fix the front door of the NHS by providing,healthcare,28,1750,False,door,NOUN
61,end,LABEL_0,0,1,0.9990878105163574,", 000 GPs by the end of the financial year and",healthcare,28,1770,False,end,NOUN
67,settling,LABEL_0,0,1,0.9990692138671876,of the financial year and settling the pay dispute with resident,healthcare,28,1776,False,settle,VERB
6,broad,LABEL_0,0,1,0.9983404874801636,"decades , there has been broad consensus that to overcome the",healthcare,29,1790,False,broad,ADJ
4,approach,LABEL_0,0,1,0.9930809736251832,We need a different approach to make these crucial shifts,healthcare,30,1851,False,approach,NOUN
14,fit,LABEL_0,0,1,0.993787169456482,shifts and deliver an NHS fit for the future . I,healthcare,30,1861,False,fit,ADJ
45,landscape,LABEL_0,0,1,0.9992539882659912,across the health and care landscape . The best ideas are,healthcare,30,1892,False,landscape,NOUN
92,broken,LABEL_0,0,1,0.9946798086166382,to help us fix our broken NHS .,healthcare,30,1939,False,break,VERB
8,fix,LABEL_0,0,1,0.9971332550048828,elected on a manifesto to fix our broken NHS and make,healthcare,32,1985,False,fix,NOUN
10,broken,LABEL_0,0,1,0.9960938692092896,a manifesto to fix our broken NHS and make it fit,healthcare,32,1987,False,break,VERB
15,fit,LABEL_0,0,1,0.997248649597168,broken NHS and make it fit for the future . Our,healthcare,32,1992,False,fit,ADJ
34,feet,LABEL_0,0,1,0.9994520545005798,the NHS back on its feet and treating patients on time,healthcare,32,2011,False,foot,NOUN
58,fit,LABEL_0,0,1,0.99607253074646,term so that it is fit for the future . That,healthcare,32,2035,False,fit,ADJ
121,injection,LABEL_0,0,1,0.9974200129508972,Social Care received a cash injection of £ 26 billion covering,healthcare,32,2098,False,injection,NOUN
11,repair,LABEL_0,0,1,0.9983993172645568,investment and those changes to repair the damage done to our,healthcare,33,2139,False,repair,NOUN
70,biggest,LABEL_0,0,1,0.992906391620636,"in a generation , the biggest expansion of carer ’ s",healthcare,33,2198,False,big,ADJ
71,expansion,LABEL_0,0,1,0.9968185424804688,"a generation , the biggest expansion of carer ’ s allowance",healthcare,33,2199,False,expansion,NOUN
82,boost,LABEL_0,0,1,0.9990450739860536,"since the 1970s , a boost for older and disabled people",healthcare,33,2210,False,boost,VERB
6,biggest,LABEL_0,0,1,0.998808979988098,"have also given pharmacies the biggest funding uplift in years ,",healthcare,34,2245,False,big,ADJ
57,reaching,LABEL_0,0,1,0.997995138168335,diagnostic tests and treatments — reaching and surpassing our manifesto pledge,healthcare,34,2296,False,reach,VERB
84,fallen,LABEL_0,0,1,0.9979974627494812,"of this morning , have fallen by over 30 , 000",healthcare,34,2323,False,fall,VERB
160,end,LABEL_0,0,1,0.9917309284210204,- terms increase by the end of the spending review period,healthcare,35,2507,False,end,NOUN
2,hammer,LABEL_0,0,1,0.9987308382987976,Let me hammer this point home : investment,healthcare,36,2516,False,hammer,NOUN
5,home,LABEL_0,0,1,0.9976097345352172,Let me hammer this point home : investment must be matched,healthcare,36,2519,False,home,NOUN
40,delivering,LABEL_0,0,1,0.9971455931663512,money being spent well and delivering results . We would rather,healthcare,36,2554,False,deliver,VERB
167,unlock,LABEL_0,0,1,0.9974617958068848,control . We will also unlock £ 17 billion of savings,healthcare,36,2681,False,unlock,NOUN
183,growth,LABEL_0,0,1,0.9913896322250366,through 2 % annual productivity growth in the NHS — money,healthcare,36,2697,False,growth,NOUN
209,agile,LABEL_0,0,1,0.9982467889785768,make the health system more agile and efficient .,healthcare,36,2723,False,agile,ADJ
13,end,LABEL_0,0,1,0.9983322620391846,will ensure that by the end of this Parliament 92 %,healthcare,37,2740,False,end,NOUN
37,drive,LABEL_0,0,1,0.9996314644813538,care . This settlement will drive us further towards that goal,healthcare,37,2764,False,drive,VERB
70,deliver,LABEL_0,0,1,0.9934738278388976,"care capacity , which could deliver more than 4 million additional",healthcare,37,2797,False,deliver,VERB
51,wider,LABEL_0,0,1,0.9923262596130372,care will also benefit from wider reforms to better align funding,healthcare,39,2928,False,wide,ADJ
69,landscape,LABEL_0,0,1,0.999632716178894,and simplification of the funding landscape that enables them to plan,healthcare,39,2946,False,landscape,NOUN
86,steps,LABEL_0,0,1,0.9938381910324096,"least , we have taken steps to simplify targets and better",healthcare,39,2963,False,step,NOUN
10,driving,LABEL_0,0,1,0.996734082698822,10 - year plan is driving progress on the three shifts,healthcare,40,3006,False,drive,VERB
55,door,LABEL_0,0,1,0.9967828989028932,NHS app a digital front door and deliver a single patient,healthcare,40,3051,False,door,NOUN
57,deliver,LABEL_0,0,1,0.9933710098266602,a digital front door and deliver a single patient record .,healthcare,40,3053,False,deliver,VERB
51,end,LABEL_0,0,1,0.9995630979537964,mental health staff by the end of this Parliament ; and,healthcare,41,3145,False,end,NOUN
19,feet,LABEL_0,0,1,0.9993906021118164,our NHS back on its feet . Fixing broken Britain will,healthcare,42,3219,False,foot,NOUN
21,Fixing,LABEL_0,0,1,0.9951081871986388,back on its feet . Fixing broken Britain will not be,healthcare,42,3221,False,fix,VERB
22,broken,LABEL_0,0,1,0.9982976913452148,on its feet . Fixing broken Britain will not be easy,healthcare,42,3222,False,break,VERB
33,worth,LABEL_0,0,1,0.9979720711708068,", but nothing that is worth doing ever is . Today",healthcare,42,3233,False,worth,ADJ
60,fit,LABEL_0,0,1,0.9986822009086608,", to make our NHS fit for the future . We",healthcare,42,3260,False,fit,ADJ
77,plaster,LABEL_0,0,1,0.9991306662559508,manifesto to end sticking - plaster politics and do the hard,healthcare,42,3277,False,plaster,NOUN
82,hard,LABEL_0,0,1,0.995755672454834,plaster politics and do the hard yards of fixing our country,healthcare,42,3282,False,hard,ADJ
83,yards,LABEL_0,0,1,0.9995070099830629,"politics and do the hard yards of fixing our country ,",healthcare,42,3283,False,yard,NOUN
85,fixing,LABEL_0,0,1,0.995094895362854,"do the hard yards of fixing our country , and we",healthcare,42,3285,False,fix,VERB
93,betray,LABEL_0,0,1,0.9912076592445374,", and we will never betray that promise to the British",healthcare,42,3293,False,betray,NOUN
6,story,LABEL_0,0,1,0.9977250099182128,are moments in our national story when our choices define who,healthcare,44,3382,False,story,NOUN
24,founded,LABEL_0,0,1,0.9903337955474854,Attlee Government made a choice founded on fairness : that everyone,healthcare,44,3400,False,found,VERB
50,enshrined,LABEL_0,0,1,0.9937973618507384,"they can afford . It enshrined in law , and in",healthcare,44,3426,False,enshrine,VERB
62,conviction,LABEL_0,0,1,0.9982619881629944,"service itself , our collective conviction that healthcare is not a",healthcare,44,3438,False,conviction,NOUN
2,falls,LABEL_0,0,1,0.9982397556304932,Now it falls to our generation to make,healthcare,45,3462,False,fall,VERB
30,built,LABEL_0,0,1,0.9989158511161804,what Attlee ’ s Government built for the last . That,healthcare,45,3490,False,build,VERB
38,driving,LABEL_0,0,1,0.9997962117195128,last . That is the driving mission of our 10 -,healthcare,45,3498,False,drive,VERB
7,diagnosis,LABEL_0,0,1,0.9962785840034484,", Lord Darzi provided the diagnosis : the NHS was broken",healthcare,46,3514,False,diagnosis,NOUN
12,broken,LABEL_0,0,1,0.9986198544502258,diagnosis : the NHS was broken by 14 years of Conservative,healthcare,46,3519,False,break,VERB
43,road,LABEL_0,0,1,0.9993458986282348,put the NHS on the road to recovery . We promised,healthcare,46,3550,False,road,NOUN
94,cutting,LABEL_0,0,1,0.9980829358100892,"people off waiting lists , cutting them to their lowest level",healthcare,46,3601,False,cut,VERB
98,lowest,LABEL_0,0,1,0.9920356869697572,", cutting them to their lowest level in two years .",healthcare,46,3605,False,low,ADJ
107,launched,LABEL_0,0,1,0.9977652430534364,"years . And we have launched an independent commission , chaired",healthcare,46,3614,False,launch,VERB
118,build,LABEL_0,0,1,0.9991483092308044,"by Baroness Casey , to build a national consensus around a",healthcare,46,3625,False,build,VERB
9,prescription,LABEL_0,0,1,0.9992340207099916,Minister has set out our prescription to get the NHS back,healthcare,47,3658,False,prescription,NOUN
17,feet,LABEL_0,0,1,0.9995549917221068,the NHS back on its feet and make it fit for,healthcare,47,3666,False,foot,NOUN
21,fit,LABEL_0,0,1,0.998782992362976,its feet and make it fit for the future . Our,healthcare,47,3670,False,fit,ADJ
29,deliver,LABEL_0,0,1,0.9992234110832214,future . Our plan will deliver three big shifts . The,healthcare,47,3678,False,deliver,VERB
31,big,LABEL_0,0,1,0.9937897324562072,Our plan will deliver three big shifts . The first is,healthcare,47,3680,False,big,ADJ
32,shifts,LABEL_0,0,1,0.991219699382782,plan will deliver three big shifts . The first is from,healthcare,47,3681,False,shift,NOUN
87,scramble,LABEL_0,0,1,0.9957203269004822,", end the 8 am scramble , provide same - day",healthcare,48,3833,False,scramble,VERB
54,rebuilding,LABEL_0,0,1,0.9949787855148317,"dentists doing NHS work , rebuilding NHS dentistry .",healthcare,49,3936,False,rebuild,VERB
30,follow,LABEL_0,0,1,0.9990397095680236,"hospitals . The funding will follow , so a greater share",healthcare,50,3970,False,follow,VERB
35,share,LABEL_0,0,1,0.996129035949707,"follow , so a greater share of NHS investment is spent",healthcare,50,3975,False,share,NOUN
2,shift,LABEL_0,0,1,0.9967610836029052,The second shift is from analogue to digital,healthcare,51,3989,False,shift,NOUN
26,spend,LABEL_0,0,1,0.9989868998527528,"to their computers , or spend hours writing notes and entering",healthcare,51,4013,False,spend,VERB
37,liberate,LABEL_0,0,1,0.9990281462669371,data . Our plan will liberate frontline staff from the parts,healthcare,51,4024,False,liberate,VERB
3,feed,LABEL_0,0,1,0.9989497065544128,Wearable technology will feed in real - time health,healthcare,52,4112,False,feed,NOUN
36,signs,LABEL_0,0,1,0.9984254837036132,reaching out at the first signs of deterioration . The NHS,healthcare,52,4145,False,sign,NOUN
47,door,LABEL_0,0,1,0.999284327030182,"app will become the front door to the health service ,",healthcare,52,4156,False,door,NOUN
53,delivering,LABEL_0,0,1,0.9993833899497986,"to the health service , delivering power to the patient .",healthcare,52,4162,False,deliver,VERB
54,power,LABEL_0,0,1,0.9981029629707336,"the health service , delivering power to the patient . You",healthcare,52,4163,False,power,NOUN
173,background,LABEL_0,0,1,0.9993078708648682,class service — whatever their background and whatever they earn .,healthcare,52,4282,False,background,NOUN
2,shift,LABEL_0,0,1,0.9992786645889282,The third shift is from sickness to prevention,healthcare,53,4290,False,shift,NOUN
25,cut,LABEL_0,0,1,0.9990339875221252,choice the easy choice to cut calories . We will roll,healthcare,53,4313,False,cut,VERB
69,tackle,LABEL_0,0,1,0.9991294741630554,nutritious meals . We will tackle the mental health crisis with,healthcare,53,4357,False,tackle,VERB
80,catch,LABEL_0,0,1,0.9993454813957214,"support in every school to catch problems early , 24 /",healthcare,53,4368,False,catch,VERB
8,revolution,LABEL_0,0,1,0.9956243634223938,"on our side . The revolution in artificial intelligence , machine",healthcare,54,4406,False,revolution,NOUN
20,golden,LABEL_0,0,1,0.9995911717414856,and big data offers a golden opportunity to deliver better care,healthcare,54,4418,False,golden,ADJ
86,usher,LABEL_0,0,1,0.9943837523460388,beds . The NHS will usher in a new age of,healthcare,54,4484,False,usher,ADJ
155,end,LABEL_0,0,1,0.9981668591499328,billion a year by the end of the spending review period,healthcare,54,4553,False,end,NOUN
166,biggest,LABEL_0,0,1,0.994188129901886,", as well as the biggest capital investment in the history",healthcare,54,4564,False,big,ADJ
7,slashes,LABEL_0,0,1,0.9996778964996338,comes reform . This plan slashes unnecessary bureaucracy and devolves power,healthcare,55,4581,False,slash,NOUN
24,bodies,LABEL_0,0,1,0.9990758299827576,"It abolishes more than 200 bodies , because listening to patients",healthcare,55,4598,False,body,NOUN
51,commits,LABEL_0,0,1,0.9962719678878784,been outsourced . The plan commits to publishing league tables to,healthcare,55,4625,False,commit,VERB
88,tied,LABEL_0,0,1,0.9982025623321532,"autonomy . Pay will be tied to performance , so that",healthcare,55,4662,False,tie,VERB
107,boost,LABEL_0,0,1,0.99833345413208,Tariffs will be reduced to boost productivity . Block contracts will,healthcare,55,4681,False,boost,VERB
110,Block,LABEL_0,0,1,0.9990484714508056,"reduced to boost productivity . Block contracts will end , with",healthcare,55,4684,False,block,NOUN
117,tied,LABEL_0,0,1,0.9978098273277284,"will end , with funding tied to outcomes . The plan",healthcare,55,4691,False,tie,VERB
124,power,LABEL_0,0,1,0.9985267519950868,"outcomes . The plan gives power to the patient , so",healthcare,55,4698,False,power,NOUN
139,closes,LABEL_0,0,1,0.9995986819267272,for better service . It closes health inequalities by investing more,healthcare,55,4713,False,close,VERB
163,deliver,LABEL_0,0,1,0.9994319081306458,"maternity and neonatal services to deliver the truth , justice and",healthcare,55,4737,False,deliver,VERB
40,driving,LABEL_0,0,1,0.9996375441551208,"conditions . They are ones driving innovation on the frontline ,",healthcare,56,4789,False,drive,VERB
48,fingerprints,LABEL_0,0,1,0.9926021099090576,"the frontline , so their fingerprints are all over this plan",healthcare,56,4797,False,fingerprint,NOUN
96,defeat,LABEL_0,0,1,0.9991193413734436,"succeed , we need to defeat the cynicism that says that",healthcare,56,4845,False,defeat,NOUN
27,scouted,LABEL_0,0,1,0.9958910346031188,breadth of the country and scouted the world for the best,healthcare,57,4882,False,scout,VERB
87,build,LABEL_0,0,1,0.9962698817253112,"We know that we can build the neighbourhood health service ,",healthcare,57,4942,False,build,VERB
167,power,LABEL_0,0,1,0.998285710811615,"else , we will give power to the patient . This",healthcare,57,5022,False,power,NOUN
195,restore,LABEL_0,0,1,0.993437111377716,every patient . It will restore the founding promise of the,healthcare,57,5050,False,restore,VERB
23,crisis,LABEL_0,0,1,0.9935712218284608,. They will exploit the crisis in the NHS in order,healthcare,58,5090,False,crisis,NOUN
7,counting,LABEL_0,0,1,0.9981867671012878,that the British people are counting on us . It falls,healthcare,59,5165,False,count,VERB
12,falls,LABEL_0,0,1,0.9978126287460328,counting on us . It falls to us to ensure that,healthcare,59,5170,False,fall,VERB
66,built,LABEL_0,0,1,0.9993961453437804,we were the generation who built an NHS fit for the,healthcare,59,5224,False,build,VERB
69,fit,LABEL_0,0,1,0.994004487991333,generation who built an NHS fit for the future and a,healthcare,59,5227,False,fit,ADJ
13,open,LABEL_0,0,1,0.9925824403762816,) I am delighted to open this debate on the Department,healthcare,60,5263,False,open,ADJ
57,raises,LABEL_0,0,1,0.9966994524002076,". However , it also raises questions about deliverability , particularly",healthcare,60,5307,False,raise,VERB
66,track,LABEL_0,0,1,0.9965738654136658,the NHS has a poor track record on digital transformation .,healthcare,61,5396,False,track,NOUN
106,found,LABEL_0,0,1,0.9960557222366332,digital transformation in the NHS found that despite £ 4 .,healthcare,61,5436,False,find,VERB
5,asked,LABEL_0,0,1,0.9948925375938416,The capital budget is being asked to do a great deal,healthcare,62,5467,False,ask,VERB
72,end,LABEL_0,0,1,0.99861341714859,". However , by the end of the decade , there",healthcare,62,5534,False,end,NOUN
107,falls,LABEL_0,0,1,0.9932830929756165,", the funding settlement actually falls to £ 13 . 5",healthcare,62,5569,False,fall,VERB
132,erode,LABEL_0,0,1,0.9975674152374268,costs and materials will significantly erode its purchasing power . The,healthcare,62,5594,False,erode,VERB
135,power,LABEL_0,0,1,0.999323070049286,will significantly erode its purchasing power . The British Medical Association,healthcare,62,5597,False,power,NOUN
147,cover,LABEL_0,0,1,0.9962078928947448,warned that current funding cannot cover both the new hospital programme,healthcare,62,5609,False,cover,VERB
37,deliver,LABEL_0,0,1,0.9931605458259584,"funding will be used to deliver several welcome commitments , including",healthcare,63,5692,False,deliver,VERB
96,steps,LABEL_0,0,1,0.9974753260612488,. Those are all positive steps .,healthcare,63,5751,False,step,NOUN
38,opening,LABEL_0,0,1,0.9940897822380066,at the moment and for opening today ’ s debate .,healthcare,64,5791,False,open,VERB
86,touched,LABEL_0,0,1,0.9992594718933104,"my hon . Friend has touched on , that investment also",healthcare,64,5839,False,touch,VERB
100,shifts,LABEL_0,0,1,0.996207058429718,targeted to enable the three shifts that the 10 - year,healthcare,64,5853,False,shift,NOUN
107,talks,LABEL_0,0,1,0.999248206615448,"the 10 - year plan talks about . In particular ,",healthcare,64,5860,False,talk,NOUN
116,reverse,LABEL_0,0,1,0.9979619383811952,"particular , we need to reverse the trend of more spending",healthcare,64,5869,False,reverse,VERB
136,big,LABEL_0,0,1,0.9952431321144104,"care . We need a big uplift in dentistry , which",healthcare,64,5889,False,big,ADJ
130,unlock,LABEL_0,0,1,0.9979514479637146,relying on digital transformation to unlock the bulk of those savings,healthcare,66,6069,False,unlock,NOUN
1,source,LABEL_0,0,1,0.9996064901351928,Another source of savings is the plan,healthcare,67,6092,False,source,NOUN
8,cut,LABEL_0,0,1,0.9983452558517456,savings is the plan to cut reliance on temporary staff by,healthcare,67,6099,False,cut,VERB
54,challenge,LABEL_0,0,1,0.9911518096923828,"it will be a significant challenge , one that will require",healthcare,67,6145,False,challenge,NOUN
73,build,LABEL_0,0,1,0.9995337724685668,working conditions . We cannot build a sustainable workforce on good,healthcare,67,6164,False,build,VERB
40,assumes,LABEL_0,0,1,0.9986986517906188,unnecessary procedures . The plan assumes a rapid transformation of services,healthcare,68,6236,False,assume,VERB
54,flow,LABEL_0,0,1,0.99456524848938,improvements in productivity and patient flow expected within just a few,healthcare,68,6250,False,flow,VERB
